Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
184,1.199277668,0.365737836,0.428155251,0.617732707,-0.342609669,-0.845869259,0.041919491,-0.114616737,-0.360599588,-0.137369319,1.948868194,1.410297427,0.894622281,-0.235688937,0.292096329,0.578699331,-0.227218792,0.03313026,0.009131636,-0.025317734,-0.213354871,-0.615516879,0.132390788,0.517044673,0.185487336,0.061686036,-0.021503871,0.024434217,1.98,0
403,-0.6755598699861769,0.43672909416802436,1.4160770286018096,0.1656014076543203,0.93022147462051,-0.610429826784376,0.73210147467124,-0.08193798661335955,-0.13731005953991765,-0.46581587263739754,-0.7743734015668022,-0.5482570524423882,-1.2816513091199857,0.24373922527791217,0.16466163634485098,-0.4583479069483438,-0.11613210286732384,-0.6135229372745143,-0.6977177958356586,-0.09953423905840854,0.01716022059447278,0.11413826869666799,-0.15485124224225386,-0.05567725926932021,-0.05772090477207836,-0.3204104297585789,-0.01968305685713273,-0.036023735422813064,0.9974787160409223,1
412,-0.6160781298028699,0.37876016911187593,1.5093769641855637,0.22174580311292388,0.8329890932089368,-0.7805174133414613,0.7380460091891372,-0.12101815249081554,-0.15879387701740066,-0.5147558829014367,-0.17044528125987157,-0.2072497204561521,-1.201642034514573,0.13910275638146283,-0.1472584073366212,-0.4844779978963205,-0.03348332564665392,-0.6940403049941962,-1.040576853654208,-0.11104223300200627,0.02335845140090137,0.14596632058028658,-0.2050917661815938,0.2786457572675605,0.3581570613877225,-0.3685270847061413,-0.09039767024618074,-0.10508840883868648,1.2487311213406866,1
490,0.716661837,-1.097811768,0.629443205,1.939510396,-0.494739457,1.819964773,-0.624840257,0.482657355,0.783612238,0.20710545,-1.392283097,0.330364031,-0.57491995,-0.737417142,-2.643564121,0.604757884,-0.450969427,0.219756713,0.96777979,0.388817774,-0.263285966,-0.978692921,-0.359243985,-1.3320205,0.296656318,0.937425204,-0.068357016,0.032838929,254.41,0
389,1.228477568,-1.097947504,1.629012623,-0.005550294,-1.969868487,0.25027644,-1.381781751,0.174506572,0.64116179,0.208169663,-1.388042813,0.927180484,0.954275797,-1.436661071,-1.788215851,-2.038941531,0.723704772,0.589066737,-0.108607721,-0.412462974,-0.526063931,-0.566474926,0.045969259,0.475350104,0.164650365,1.06943713,0.027739802,0.026680276,29.95,0
201,-0.14094023918249587,0.236054347743488,0.6602474659086106,0.22094756459920617,0.9924088559864137,0.2869204289898049,0.047511013080977715,0.2065813435557421,-0.011197008317984314,-0.1618488430906013,-1.487942969964926,-0.7207909431818917,-0.5541124045208392,0.27957142571993554,1.4078756092694515,-0.11202209529431917,-0.20587490432298772,-0.2994950422315852,0.6324182574212742,0.024815667654514817,-0.07176877803698883,-0.21885302511340243,0.16619176804224017,-1.311562898801424,-1.2681382743653855,0.15663593743920223,0.19490443116535466,0.1886878047097869,1.0427287658832494,1
417,-0.791993075,1.054006615,-0.110012028,-1.23418578,2.751354913,3.443063879,0.055313397,-0.105660373,-0.306074407,-0.094230469,0.053637868,-0.39176845,-0.139360354,-0.446063692,1.113755325,0.585026641,-0.514388812,0.322606913,0.339455053,0.111574714,0.425087977,-1.178828689,-0.032154269,0.92839378,-0.128565932,0.04629914,0.069744835,-0.037620839,0.89,0
288,-0.31485966944279076,0.49177090095571185,0.9517832585574796,0.14121742925977127,0.8785643558678158,-0.19538619643910315,0.5222548452713727,0.024691623344321567,-0.13044336961225786,-0.3101828549653418,-1.1974417242983677,-0.7216662287338458,-0.9791614773879315,0.32346801197300545,0.8031616956758636,-0.18724258642087105,-0.2542300895679812,-0.3726314165197603,0.012576989817415063,-0.07275366234565364,-0.053105269443205,-0.12473924965419442,-0.007566263270273821,-0.6856703615546641,-0.6988222687233476,-0.12980622552330146,0.1013916549037549,0.09215949436579018,0.9938774201411884,1
511,-1.594288997246171,-1.3992964930088885,2.192117745402657,0.7773768467633412,1.8954357669822501,0.027823109612170493,-0.977809634208638,0.4303845115705462,0.5417545604676053,-0.4218757390789111,-0.21654911704545052,0.4010446275321604,-0.37466386823775916,-0.45404197133370106,0.32185177508435775,-1.4823163383523164,0.9261999479787587,-1.4855285017212254,-0.8404924837215325,0.3408804948909316,0.2875541980365859,0.8491447232752859,0.08728645241210956,-0.3864232462577108,0.011925554007470418,0.36291689482742207,-0.1169796690399567,-0.15390155015002235,1.310589217221542,1
129,0.9601522891005794,0.40037299105530727,0.33976345586548273,0.5488669896092402,-0.07346529266222201,-0.740485232371451,0.13906021568195928,-0.11742426163864084,-0.0043175956214567685,-0.2476874906839754,-0.4676382554527492,-0.057908618430572045,-0.0045559726950785695,-0.11137250981156205,1.1946001957080776,0.3870664481959582,-0.1052457203357719,-0.24989340082179018,0.04641788311222639,-0.07081519705163895,-0.2479634429375564,-0.7202206040031813,0.13380372413508396,-0.08556673006059978,-0.18450636373852158,0.08989042852168852,0.04029363904088504,0.08061163087646983,2.265853272101033,1
410,-2.2392795048733847,1.870103578286346,-1.4332469051336378,3.796834760327423,-0.44373683334615277,-1.3988481709816218,-2.357335633358517,1.3100613553276592,-2.631589612693973,-2.656459419137402,3.008078130442525,-2.7695721721011806,-0.6425591265739239,-4.0532972304672965,0.3543041197335218,-1.114786268322325,-2.6819307712141986,-0.057158015520462624,0.3320023159961898,0.1139883172023161,0.49347009793072444,-0.018373003368307883,-0.4542888301719178,0.3236336195671495,0.06278561173425795,0.14454823686556806,0.2418774784383423,-0.1423530364641844,0.05270211174366202,1
112,-4.816021799,-3.345061058,0.566005642,3.960567796,-2.495400025,3.691364645,1.603359858,-0.071801219,1.092418204,1.145818744,-1.229686938,-0.186777966,-0.063864571,-1.418962841,-1.006374821,0.717839259,-0.33345126,1.208950557,2.245697,-1.132659975,-0.797155076,0.260092571,-2.712275942,-1.020435601,0.070989746,0.619085659,1.720706518,-1.64855313,937.69,0
532,-1.768179945936752,0.15073298147649677,1.0427482808818391,-0.4164968037385417,0.8461802267489342,-0.3503367505330185,0.12428097277693201,0.20517913519866637,-0.12067167365546963,-0.20601859930370836,1.171979854354716,0.9053903012879867,0.3781958574263451,-0.37735166397006215,-0.6226716574834,-0.12014965047279408,-0.5880695759071011,-0.5105199347136512,-0.11183053364082579,0.009369057228101642,-0.1435946163471187,-0.18393599260063404,-0.272370474171742,-0.20870290466629812,-0.3154565776017837,0.23709869252426194,-0.31384809871271396,-0.3711654300053752,0.94840419334129,1
493,1.219725093,-0.481148941,-0.324350971,-1.552562458,-0.25835656,-0.519341605,-0.035457768,-0.117824448,1.267125148,-1.068542481,-0.638446071,0.352484877,0.060428419,0.33282311,1.999235669,-0.505570625,-0.160606032,-0.332377621,0.646091265,0.035717841,-0.040427515,-0.106937606,-0.171757701,-0.721597142,0.525567582,0.084212262,-0.001620871,0.011865904,67.94,0
145,-2.419485626,1.949345704,0.552997661,0.982710096,-0.284815275,2.411199592,-1.398537135,-0.188921645,0.675695454,0.158122714,-1.224834474,1.314398312,0.304424889,-0.290433982,-2.014510693,-0.772540313,0.696610461,0.01785501,2.177312065,-0.277406251,1.213389672,-1.238354348,0.007191426,-1.724175069,0.239721077,-0.313606875,-0.187431248,0.119471939,6.74,0
138,-0.986639536,0.054619774,0.89218939,1.238546301,1.153949202,-0.443156858,1.158792971,-0.234932879,-0.748284316,0.19999764,-0.377070284,-0.086545898,0.217167156,0.314289834,1.295545516,-0.818801496,0.059642158,-0.68956288,0.684420234,0.744324727,-0.15608398,-0.590576405,0.432953111,-0.337631423,-0.272390765,-0.551474596,0.171669591,0.012712389,148.81,0
164,0.073496706,0.55103296,0.451890424,0.114963844,0.822946501,0.251480314,0.296318524,0.139496907,-0.123050186,-0.142616897,-1.652948209,-0.908371307,-0.653478668,0.40930989,1.490617839,0.104649349,-0.402916543,-0.113269881,0.777332618,-0.043919723,-0.128758266,-0.381932362,0.151011582,-1.363967289,-1.389079168,0.075412285,0.231749598,0.230170991,0.99,1
573,1.2562604270944093,0.36496860230463235,0.3071011964389667,0.6899291110259733,-0.35633727709761037,-1.0658565586982454,0.09452073719952443,-0.2098695393366976,0.014285580320665334,-0.2858357334099568,-0.05208758358549734,0.29656063981443986,0.3474822104404767,-0.31131977019760126,1.0814019003013853,0.47385002969537365,-0.014682007793898577,-0.31225975794860295,-0.19585149204154975,-0.07374213938986232,-0.2866614673829865,-0.8201173885450384,0.12769190842331402,0.34102478842417583,0.2191366308785375,0.0943677441999337,-0.02187616453566659,0.031189460756950595,1.2896304494500723,1
431,-1.8559942694898859,1.439837614867427,-0.5053183419404466,2.7403493628537476,-0.031531988325074534,-1.2533191911102453,-1.4112910721544778,0.8813324835167131,-1.9038715514116369,-2.0479452197792636,1.9889809868104502,-2.084752529353667,-0.891282968238881,-2.8135119567005833,0.168196997714889,-0.9783799859687763,-1.9036388645099471,-0.2690928717486698,-0.11436783121670202,0.0460910497572936,0.3686161109100334,0.06924953728937608,-0.3969001310823763,0.3416843318727871,0.158762896698383,-0.030375438561398516,0.14064022497657197,-0.13750417077540936,0.3296145416455878,1
394,1.293053468,0.457969173,-1.940450108,0.173148862,2.609569767,3.014117069,-0.269414758,0.754420441,-0.221009097,-0.62079986,0.348748433,-0.296104948,-0.118735703,-1.192582007,1.278393499,0.923267817,0.39537938,1.039037697,-0.252923896,0.025020076,-0.121125632,-0.427753296,-0.159335695,0.857134711,0.850054899,-0.311685063,0.037536213,0.05061751,1.0,0
277,-1.201369172712183,1.417550080984839,-1.0467219928295983,2.8725706889178815,-0.33761827428455216,-1.000414719253147,-1.7579719770075535,0.9774556898763351,-1.972895637285107,-1.9463460341343535,2.698194525189436,-1.6428860313063978,-0.2514739757111221,-2.9750617951658005,0.46765789886242837,-0.6320398397502254,-1.9692724018712169,-0.06961825537102274,0.23855742890784953,0.06477704254486603,0.2816856287592705,-0.22640855505449864,-0.28562070119300226,0.11095219807899054,0.08340180907307626,0.1613722169574318,0.1755095494909136,-0.09318702707111771,0.8527782494079137,1
476,-0.867554211,-0.418633339,2.294926687,0.219869661,-0.085820323,-0.839204426,-0.724947469,0.221811954,0.423738134,-0.431875703,-0.867638465,-0.486136976,-0.799464938,-0.169084911,0.963012476,0.013252479,0.072862162,0.287711892,0.788588033,0.226694126,0.23130635,0.547469818,-0.001608179,0.461130993,-0.504833532,1.146691714,0.061651021,0.146243502,1.0,0
543,1.1683064126637892,0.3788049306514469,0.3178681768452629,0.6471728931177042,-0.26864204212657244,-0.9678952632637864,0.10952705260789117,-0.18388955625585063,0.004072862634641641,-0.2751855322077401,-0.17113259319978844,0.20695812669375455,0.2730476247521552,-0.25773149182742505,1.1118324790684058,0.44639511083158845,-0.04355234368853235,-0.2974622475105163,-0.12348247384149597,-0.07152445111051364,-0.2749192908134942,-0.7875325776815779,0.12942603238205647,0.21423623792391164,0.0995446675308356,0.09295815688991092,-0.0030157585389405175,0.04598635050787243,1.2673489908588333,1
26,1.0128603572617074,0.31174692352688005,0.21216084250726158,0.39482603634485747,0.182126574915776,-0.02892859071492393,-0.018763722212314815,0.09380776931095539,-0.23423814320658293,-0.16307592434261153,1.090046138798643,0.7493539759679261,0.3062228583051809,-0.05524992396155276,0.772412829721736,0.40641522825382287,-0.16091778628554457,-0.17214294445850528,0.00196423755818953,-0.06505565956288525,-0.21024740495598027,-0.5975800535196201,0.1092464179206313,-0.5037599158385831,-0.08191175247585214,0.11781470523394541,0.02954685171089272,0.04920704372340526,2.417910179943202,1
136,0.7694794262364028,0.4327720061241086,0.3638760542926259,0.4555573025605539,0.1193056166519515,-0.5271657493678503,0.1728781856216769,-0.062174065634199166,-0.0298507150809756,-0.22509234632081215,-0.7225359254521057,-0.24079829812066478,-0.14410502697232586,0.0005988189741704675,1.258257981866037,0.32633342192077036,-0.1692590182051032,-0.2205128858219244,0.20359910169014317,-0.06503139877273786,-0.2223286950285295,-0.6474726409773633,0.13750422699707426,-0.3604832806424372,-0.4435464572026502,0.08677694327797622,0.0814657204024927,0.11277396302258455,1.9914845086005213,1
10,1.249998742,-1.221636809,0.383930151,-1.234898688,-1.485419474,-0.753230165,-0.689404975,-0.227487228,-2.094010573,1.323729274,0.227666231,-0.242681999,1.205416808,-0.317630527,0.72567499,-0.815612186,0.873936448,-0.847788599,-0.683192626,-0.102755942,-0.231809239,-0.48328533,0.084667691,0.392830885,0.161134554,-0.35499004,0.026415549,0.042422089,121.5,0
123,0.34790288036802686,0.48113291036524614,0.38186080634137165,0.19671696852046944,0.6357506858975237,0.16956748429001406,0.20427694491795179,0.1261502318688246,-0.155530325008864,-0.14859337204971723,-0.8516668476426981,-0.42411789519148746,-0.37313140949702867,0.2736030408547413,1.2808163539805473,0.19280096139166952,-0.33222405565216684,-0.13046783420510405,0.550832613750109,-0.05009393624118364,-0.15256280947304235,-0.4449271968136681,0.13881117496755932,-1.112684184618275,-1.0072304459734016,0.0877988468014005,0.17268229006086802,0.1773079444003046,1.4071200038378018,1
357,-0.711928464,1.547423106,1.799759488,2.489059652,0.450496981,1.073761981,0.309374239,0.450853944,-1.560106923,1.231356129,1.738449793,0.568282855,0.247293953,0.402147249,1.077168948,-0.409582856,0.269362061,-0.561707935,0.385188707,0.356886727,-0.115133122,-0.136653169,0.052594886,-0.327937412,-0.531480208,0.005532687,0.515895642,0.250371705,0.75,0
97,1.2438479952486892,0.3355225494161318,0.2786203490497372,0.65012734894513,-0.295749880545819,-0.8968941595319343,0.057723344345252975,-0.1523066159712273,-0.015838506582638134,-0.2623236218415965,0.22233332403521477,0.3723015559489057,0.25994435957075657,-0.25977871304522643,1.0153568990625055,0.47796396113393286,-0.025330779002808987,-0.2756668337083197,-0.1876564436524377,-0.07788336883235902,-0.27674419738291756,-0.7986357105138306,0.12338095321543512,0.22022389988293894,0.20738472938144045,0.10017714239671846,-0.020832347850137357,0.02805466970309822,2.69,1
424,-0.7414716557114769,0.4266711464057052,1.5009187654199534,0.17005716220242054,0.939660928597205,-0.6862719438354802,0.7704473531912515,-0.10142272211645953,-0.13856482955244373,-0.4942551418618917,-0.6970649093812235,-0.5165694945943338,-1.3369261466253979,0.22917015462902285,0.047986682926978,-0.5078877623980393,-0.09089706031731501,-0.6575417381376961,-0.8275120062165648,-0.10442793091450371,0.030000035810182804,0.15778904510437247,-0.18176505032977888,0.05944319340493315,0.059429392525499614,-0.3552400845493747,-0.041807387385128056,-0.05944702590802886,0.9981367912050588,1
421,-2.4790524619464525,0.7864688124770547,-0.9943167979175667,3.607992132764858,-0.09287135045262307,-1.3440298312040149,-1.884294182572025,1.0587301990497733,-2.1999912218643294,-2.3311636203446664,2.3770196036701554,-2.353161754664219,-0.3051188518340656,-3.6967799935050984,0.7572018826513369,-0.7284177290314385,-2.047662630939881,0.3805918510306907,0.3864766568244645,0.5775413352103864,0.5501871108142184,0.07228622204924534,-0.04520546668129666,0.1801334266717603,0.09819051569089288,0.10411170898678945,0.14391101796221845,-0.10243360199450784,120.67443226352833,1
389,-1.581926725,1.754753199,0.796003311,-0.558083886,0.302975097,-0.068701426,0.776211003,-0.057165218,1.03610372,1.9311623,1.466219837,-0.359799506,-1.519401377,-0.759087603,0.79161053,0.167180503,-0.259399468,0.053381282,-0.19661855,0.908321869,-0.511518027,-0.729446154,-0.029176613,-0.430327782,-0.012086274,0.080317898,0.54010667,0.034934173,8.93,0
474,-2.998874366178009,-3.047433288935469,1.0918374735803706,2.1878316966899276,1.3447727632222013,-1.0383630128081887,0.32364067928829643,-0.060659655476735796,-0.260875505313315,-0.8121563282630555,-0.36405082721291737,-0.4478436402873735,0.6681037096711857,-1.6397456462078754,1.9089588275662939,0.6417450495899535,0.5632365199612551,1.647873079574534,0.2688340690311751,2.0304815184708316,0.632901822708476,0.4139986229544123,1.3199053974935653,-0.2918752009883559,0.258753279078544,-0.1321604715781268,-0.2559343008378256,0.02141143768137923,510.92755748676063,1
574,-1.062129079,-0.618573509,0.615387802,-3.335833611,0.746649119,-0.54053065,0.705931946,0.032525275,1.334180767,-2.326388615,-1.277858363,0.068233813,-0.194686301,0.309083013,1.902638446,-0.513264466,-0.567202425,0.068316321,0.762924821,0.311058829,-0.114268577,-0.661121961,0.136249609,-1.377245041,0.263819893,-1.115515585,0.079212743,0.116637851,131.37,0
416,-1.323102659732645,-1.9094373802939226,1.9789237057116282,0.9932252229266734,1.9522830186052902,0.4506758488223501,-1.6791032486924462,0.639111197140519,0.7011365525352546,-0.29432581426120813,0.2973372496299118,0.9397379411547061,0.346119593942557,-0.6966167622816711,0.678701662287163,-1.4700631865717673,1.1596049416982257,-1.5471078299605456,-0.5227533508151797,0.4744774921405734,0.28489165034847785,0.8061865008753519,0.25612689782576664,-0.7473372715704565,-0.1373043456397049,0.7050180083081011,-0.10008226382775509,-0.1316348705015033,1.7525300324297541,1
423,-1.99747944269525,1.5986651634887257,-0.8478521036550926,3.130338346647868,-0.18369249050446096,-1.3070394783081072,-1.7605121384656295,1.0395926331037941,-2.1724999942531267,-2.27257097873386,2.365168542628009,-2.3375455326417316,-0.7994695286132725,-3.271163903613785,0.2368962221116024,-1.0287327381841895,-2.1909360391955466,-0.19085964731543673,0.05040438477781678,0.07115451622507477,0.41470447108735126,0.036904721478137545,-0.4180844848772469,0.3350211267156982,0.12333402667331438,0.03419554991077767,0.17801074963699198,-0.1392940717120824,0.22739562087711263,1
579,1.214170394,0.210481142,0.48465127,0.479767782,-0.261955017,-0.527039085,0.021782351,-0.106887849,-0.037630678,-0.144072841,0.122568407,0.781490321,0.916075544,0.13899149,1.22536595,-0.012037349,-0.166323338,-1.091277469,-0.449704672,-0.07154044,-0.224291781,-0.594608892,0.159877264,0.091872769,0.140963981,0.227406271,-0.017388564,0.016029868,5.98,0
447,-1.5827520476954937,1.1331030554486228,0.15619751848578423,1.9871859465530877,0.26232688566801843,-1.1495722733461435,-0.7368604028873733,0.5756937093964057,-1.3850848058023542,-1.6141383405247338,1.2624714788933729,-1.5965478623370866,-1.0685970122869637,-1.929674930176367,0.03552211536193162,-0.8811365958869639,-1.3487982649765922,-0.4201802230094836,-0.4325829866872887,-0.002312589354667688,0.27960829724017616,0.1317152298815249,-0.3559880003830907,0.35455259884484724,0.2271846467800197,-0.1550776950161309,0.06846866836396612,-0.13404743748210146,0.5270240962118621,1
394,-0.553092103,1.667590646,-0.047357427,0.514248893,0.589388488,-0.635410523,1.126610867,-0.311882321,0.035247126,1.704936035,1.112336066,0.616777458,0.217651195,0.093269229,0.051643168,-0.471139993,-0.700957698,0.351665713,0.709548658,0.577734173,-0.033536548,0.687658355,-0.076693086,0.014809587,-0.590713382,-0.482998413,0.137717309,-0.334914691,1.55,0
407,-1.3116744649399203,-1.4835944815962845,1.7977880139349225,0.7995734584394958,1.9176010088181248,0.4804083354139179,-1.3108718365278635,0.5728337438807901,0.5994736168423282,-0.26684706294971605,-0.5870847684864293,0.30331780736477176,-0.011615003050770789,-0.4287452330564415,0.9561383390029115,-1.2949557327968138,0.8698883700613949,-1.3162049648872465,-0.15875231996631783,0.4000815729375952,0.23936951023654732,0.6714905723692097,0.24906910682306888,-1.0254572879739303,-0.6078525976074354,0.6000824236343518,-0.006254458830727866,-0.03779269258554552,1.3306053295459812,1
454,-1.4529927473459783,0.9874386644850965,0.4703430947269487,1.6295180967375358,0.40187677528768584,-1.100304164727782,-0.41658174608371634,0.4305496931126507,-1.1387194941064287,-1.4081289003686233,0.9174612355074603,-1.3647055957817074,-1.152801225481861,-1.509951823580211,-0.027483520425309438,-0.8349569309077871,-1.08531143073789,-0.4919297090973874,-0.5836993685674882,-0.025298869821471573,0.23733960409460703,0.16137940298543238,-0.33655934319942193,0.3606635772582118,0.2596772768024886,-0.21429723086717473,0.03419530230184245,-0.13240587824323674,0.6207714150361996,1
520,-2.156254684400221,-2.5942762233168253,2.261348904863719,1.3115062227072616,2.29748116879925,0.34660629365095885,-1.7465909245774427,0.6605486778158755,0.7752396640535262,-0.4047533369444702,-0.11037147722422092,0.6955962963708706,0.3626717478465324,-0.9718964352409887,0.8859169319821185,-1.5942895891772015,1.3680777280328154,-1.3711454864419463,-0.4888129978501179,0.8420369327862764,0.4581645772851164,1.0819591185843382,0.4587715607576859,-0.7730192438997399,-0.14481702211285957,0.7107938362461861,-0.14375145213922835,-0.1401869842423391,80.24126484132012,1
190,0.075749698,1.026985684,0.83489051,1.208912537,0.107553957,0.465977242,-0.330959329,-1.6198728,-0.436603913,0.060715025,-0.431212703,0.537036416,0.942512348,0.3189698,1.596569045,-0.327721027,0.016979641,-0.407591354,0.243005097,-0.258697272,1.490696075,-0.532413829,-0.17976515,-0.422716907,0.774770005,-0.172429221,0.265078248,0.23001619,20.0,0
410,-1.086133382,-0.704547684,2.329021447,-0.885715003,0.617676503,0.478894182,-0.267414204,0.354041934,0.55899942,-0.788077564,1.237452121,1.360272639,0.170853649,-0.697620981,-1.203923586,-0.465259959,0.055994497,-1.002349557,-0.56523185,0.188552303,0.021119016,0.213191885,0.186858112,-0.207543079,-0.701079924,0.737603266,-0.093268712,-0.085372364,39.77,0
487,-2.765589942404109,-2.98093238678391,1.4558804108792658,1.9825461212257842,1.6535409850028935,-0.6226791460981063,-0.3235510062432109,0.16036644539705902,0.056776823056190195,-0.7026842182420077,-0.31928068759903694,-0.12762514990332818,0.578191403780753,-1.4664406421703788,1.6514389504879823,-0.04152156394559803,0.840413522734672,0.7553236995037932,0.041459114277568154,1.7075373592919647,0.5979378124247015,0.637993759064381,1.0886460225668908,-0.4439221091928389,0.14678336509365777,0.12283707909823854,-0.2186210572768096,-0.019354149307372594,388.42209749685964,1
